salary_id,job_id,pay_period,currency,compensation_type,standardized_max_salary,standardized_min_salary,standardized_med_salary,currency_encoded,compensation_type_encoded
7729,3894851062,YEARLY,USD,BASE_SALARY,180720.0,170000.0,170000.0,5,0
7730,3894894163,HOURLY,USD,BASE_SALARY,120640.0,114400.0,114400.0,5,0
7731,3894891702,YEARLY,USD,BASE_SALARY,90000.0,80000.0,80000.0,5,0
7732,3894859149,HOURLY,USD,BASE_SALARY,48880.0,45760.0,48880.0,5,0
7733,3894207232,HOURLY,USD,BASE_SALARY,171163.2,88691.2,88691.2,5,0
7734,3894872394,HOURLY,USD,BASE_SALARY,38480.0,37440.0,38480.0,5,0
7735,3894876314,YEARLY,USD,BASE_SALARY,90000.0,20000.0,63918.309907429066,5,0
7736,3894208241,YEARLY,USD,BASE_SALARY,141830.0,74210.0,74210.0,5,0
7737,3890896179,YEARLY,USD,BASE_SALARY,110000.0,80000.0,80000.0,5,0
7738,3894886924,HOURLY,USD,BASE_SALARY,149760.0,83200.0,83200.0,5,0
7739,3894871924,YEARLY,USD,BASE_SALARY,50000.0,25000.0,50000.0,5,0
7740,3894205936,YEARLY,USD,BASE_SALARY,189530.0,99160.0,99160.0,5,0
7741,3894202663,YEARLY,USD,BASE_SALARY,54720.0,36480.0,54720.0,5,0
7742,3894881147,YEARLY,USD,BASE_SALARY,92000.0,60000.0,63918.309907429066,5,0
7743,3894892632,HOURLY,USD,BASE_SALARY,104000.0,83200.0,83200.0,5,0
7744,3890893608,YEARLY,USD,BASE_SALARY,80000.0,55000.0,63918.309907429066,5,0
7745,3894895210,YEARLY,USD,BASE_SALARY,165000.0,145000.0,145000.0,5,0
7746,3894209659,YEARLY,USD,BASE_SALARY,249600.0,166400.0,166400.0,5,0
7747,3890892081,HOURLY,USD,BASE_SALARY,52000.0,37440.0,52000.0,5,0
7748,3894890217,YEARLY,USD,BASE_SALARY,247200.0,124372.0,124372.0,5,0
7749,3890896122,YEARLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
7750,3894210750,MONTHLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
7751,3894210251,YEARLY,USD,BASE_SALARY,165300.0,99100.0,99100.0,5,0
7752,3890892182,YEARLY,USD,BASE_SALARY,90000.0,70000.0,70000.0,5,0
7753,3890893546,YEARLY,USD,BASE_SALARY,120000.0,110000.0,110000.0,5,0
7754,3890893469,YEARLY,USD,BASE_SALARY,140000.0,85000.0,85000.0,5,0
7755,3890893602,YEARLY,USD,BASE_SALARY,125611.0,93038.0,93038.0,5,0
7756,3894213058,HOURLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
7757,3894889617,HOURLY,USD,BASE_SALARY,149760.0,83200.0,83200.0,5,0
7758,3894870474,HOURLY,USD,BASE_SALARY,30160.0,28080.0,30160.0,5,0
7759,3890896237,YEARLY,USD,BASE_SALARY,134000.0,89000.0,89000.0,5,0
7760,3894887828,YEARLY,USD,BASE_SALARY,22.0,18.0,22.0,5,0
7761,3890889882,HOURLY,USD,BASE_SALARY,78208.0,48900.8,63918.309907429066,5,0
7762,3894208784,YEARLY,USD,BASE_SALARY,85520.0,61280.0,63918.309907429066,5,0
7763,3890895301,YEARLY,USD,BASE_SALARY,65000.0,60000.0,63918.309907429066,5,0
7764,3894873863,YEARLY,USD,BASE_SALARY,130000.0,75000.0,75000.0,5,0
7765,3894895168,YEARLY,USD,BASE_SALARY,80.0,70.0,80.0,5,0
7766,3890891505,YEARLY,USD,BASE_SALARY,125000.0,70000.0,70000.0,5,0
7767,3894835985,YEARLY,USD,BASE_SALARY,50000.0,30000.0,50000.0,5,0
7768,3894883188,YEARLY,USD,BASE_SALARY,67392.0,46800.0,63918.309907429066,5,0
7769,3894210241,YEARLY,USD,BASE_SALARY,153900.0,92300.0,92300.0,5,0
7770,3894892548,YEARLY,USD,BASE_SALARY,70000.0,57000.0,63918.309907429066,5,0
7771,3894873398,YEARLY,USD,BASE_SALARY,223986.0,133785.0,133785.0,5,0
7772,3894882273,YEARLY,USD,BASE_SALARY,51000.0,45000.0,51000.0,5,0
7773,3894209730,YEARLY,USD,BASE_SALARY,245400.0,163600.0,163600.0,5,0
7774,3890893489,YEARLY,USD,BASE_SALARY,120000.0,80000.0,80000.0,5,0
7775,3890893397,HOURLY,USD,BASE_SALARY,104000.0,83200.0,83200.0,5,0
7776,3894208786,YEARLY,USD,BASE_SALARY,194760.0,129840.0,129840.0,5,0
7777,3894203900,YEARLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
7778,3890890636,HOURLY,USD,BASE_SALARY,140067.2,94016.0,94016.0,5,0
7779,3894850384,HOURLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
7780,3894880265,HOURLY,USD,BASE_SALARY,141440.0,133120.0,133120.0,5,0
7781,3890890585,YEARLY,USD,BASE_SALARY,160000.0,140000.0,140000.0,5,0
7782,3894887697,YEARLY,USD,BASE_SALARY,35.0,30.0,35.0,5,0
7783,3890890475,HOURLY,USD,BASE_SALARY,189904.0,189904.0,189904.0,5,0
7784,3894206994,YEARLY,USD,BASE_SALARY,300000.0,170000.0,170000.0,5,0
7785,3894207918,HOURLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
7786,3894892595,YEARLY,USD,BASE_SALARY,270000.0,195000.0,195000.0,5,0
7787,3894866822,MONTHLY,USD,BASE_SALARY,53861.759999999995,35907.12,53861.759999999995,5,0
7788,3894211597,YEARLY,USD,BASE_SALARY,72000.0,67884.0,67884.0,5,0
7789,3894880327,YEARLY,USD,BASE_SALARY,67000.0,65000.0,65000.0,5,0
7790,3894206219,HOURLY,USD,BASE_SALARY,66144.0,43451.200000000004,63918.309907429066,5,0
7791,3894212351,YEARLY,USD,BASE_SALARY,110000.0,90000.0,90000.0,5,0
7792,3894211550,YEARLY,USD,BASE_SALARY,175000.0,60000.0,63918.309907429066,5,0
7793,3890890684,YEARLY,USD,BASE_SALARY,205000.0,185000.0,185000.0,5,0
7794,3894871154,MONTHLY,USD,BASE_SALARY,61095.600000000006,44193.12,61095.600000000006,5,0
7795,3894214074,YEARLY,USD,BASE_SALARY,140000.0,120000.0,120000.0,5,0
7796,3890891661,HOURLY,USD,BASE_SALARY,104000.0,93600.0,93600.0,5,0
7797,3890896226,YEARLY,USD,BASE_SALARY,175000.0,150000.0,150000.0,5,0
7798,3894212286,YEARLY,USD,BASE_SALARY,120000.0,110000.0,110000.0,5,0
7799,3894886439,YEARLY,USD,BASE_SALARY,70000.0,60000.0,63918.309907429066,5,0
7800,3894892628,YEARLY,USD,BASE_SALARY,50000.0,40000.0,50000.0,5,0
7801,3894877826,YEARLY,USD,BASE_SALARY,75000.0,55000.0,63918.309907429066,5,0
7802,3894878024,YEARLY,USD,BASE_SALARY,80000.0,25000.0,63918.309907429066,5,0
7803,3894870244,HOURLY,USD,BASE_SALARY,35360.0,34840.0,35360.0,5,0
7804,3894204729,YEARLY,USD,BASE_SALARY,176500.0,105900.0,105900.0,5,0
7805,3890896046,HOURLY,USD,BASE_SALARY,114400.0,75753.6,75753.6,5,0
7806,3894871336,HOURLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
7807,3894889598,HOURLY,USD,BASE_SALARY,149760.0,83200.0,83200.0,5,0
7808,3894872836,YEARLY,USD,BASE_SALARY,187000.0,136000.0,136000.0,5,0
7809,3894882252,YEARLY,USD,BASE_SALARY,220000.0,190000.0,190000.0,5,0
7810,3890890740,YEARLY,USD,BASE_SALARY,128000.0,81500.0,81500.0,5,0
7811,3894208830,HOURLY,USD,BASE_SALARY,45760.0,41600.0,45760.0,5,0
7812,3893693955,YEARLY,USD,BASE_SALARY,103692.0,63810.0,63918.309907429066,5,0
7813,3894893113,YEARLY,USD,BASE_SALARY,360000.0,160000.0,160000.0,5,0
7814,3894877561,YEARLY,USD,BASE_SALARY,86010.0,66560.0,66560.0,5,0
7815,3894886692,YEARLY,USD,BASE_SALARY,75.0,50.0,75.0,5,0
7816,3894878531,YEARLY,USD,BASE_SALARY,120000.0,80000.0,80000.0,5,0
7817,3894212209,YEARLY,USD,BASE_SALARY,175000.0,60000.0,63918.309907429066,5,0
7818,3894896103,YEARLY,USD,BASE_SALARY,273000.0,198000.0,198000.0,5,0
7819,3894864914,YEARLY,USD,BASE_SALARY,50495.28,33662.88,50495.28,5,0
7820,3894879242,YEARLY,USD,BASE_SALARY,225600.0,129200.0,129200.0,5,0
7821,3890895296,HOURLY,USD,BASE_SALARY,145600.0,124800.0,124800.0,5,0
7822,3894865865,YEARLY,USD,BASE_SALARY,266875.0,128250.0,128250.0,5,0
7823,3894849491,HOURLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
7824,3890893642,HOURLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
7825,3894877083,YEARLY,USD,BASE_SALARY,90000.0,20000.0,63918.309907429066,5,0
7826,3890895295,YEARLY,USD,BASE_SALARY,42000.0,40000.0,42000.0,5,0
7827,3890893623,YEARLY,USD,BASE_SALARY,132000.0,120000.0,120000.0,5,0
7828,3894891831,HOURLY,USD,BASE_SALARY,249600.0,156000.0,156000.0,5,0
7829,3894894342,HOURLY,USD,BASE_SALARY,108160.0,104000.0,104000.0,5,0
7830,3894213185,YEARLY,USD,BASE_SALARY,100000.0,85000.0,85000.0,5,0
7831,3894869664,HOURLY,USD,BASE_SALARY,31200.0,30160.0,31200.0,5,0
7832,3894206988,YEARLY,USD,BASE_SALARY,265080.0,176720.0,176720.0,5,0
7833,3894895291,HOURLY,USD,BASE_SALARY,135200.0,124800.0,124800.0,5,0
7834,3890890730,YEARLY,USD,BASE_SALARY,130000.0,115000.0,115000.0,5,0
7835,3894888176,YEARLY,USD,BASE_SALARY,188600.0,63200.0,63918.309907429066,5,0
7836,3894886428,YEARLY,USD,BASE_SALARY,65000.0,55000.0,63918.309907429066,5,0
7837,3894894058,YEARLY,USD,BASE_SALARY,250000.0,85000.0,85000.0,5,0
7838,3890890587,YEARLY,USD,BASE_SALARY,90000.0,75000.0,75000.0,5,0
7839,3894885732,YEARLY,USD,BASE_SALARY,250000.0,200000.0,200000.0,5,0
7840,3890896257,HOURLY,USD,BASE_SALARY,83200.0,72800.0,72800.0,5,0
7841,3894867726,HOURLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
7842,3894889748,HOURLY,USD,BASE_SALARY,76960.0,62400.0,63918.309907429066,5,0
7843,3894207941,YEARLY,USD,BASE_SALARY,140000.0,120000.0,120000.0,5,0
7844,3890893600,HOURLY,USD,BASE_SALARY,87360.0,79040.0,79040.0,5,0
7845,3894209726,YEARLY,USD,BASE_SALARY,110000.0,90000.0,90000.0,5,0
7846,3890893461,YEARLY,USD,BASE_SALARY,6000.0,4500.0,6000.0,5,0
7847,3894890906,HOURLY,USD,BASE_SALARY,81120.0,81120.0,81120.0,5,0
7848,3894870270,HOURLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
7849,3894881227,HOURLY,USD,BASE_SALARY,49920.0,45760.0,49920.0,5,0
7850,3894856140,HOURLY,USD,BASE_SALARY,52000.0,45760.0,52000.0,5,0
7851,3890894369,HOURLY,USD,BASE_SALARY,93600.0,83200.0,83200.0,5,0
7852,3894876339,YEARLY,USD,BASE_SALARY,80000.0,25000.0,63918.309907429066,5,0
7853,3894890877,YEARLY,USD,BASE_SALARY,80486.0,64389.0,64389.0,5,0
7854,3894892246,HOURLY,USD,BASE_SALARY,149760.0,83200.0,83200.0,5,0
7855,3894208846,YEARLY,USD,BASE_SALARY,39.0,34.0,39.0,5,0
7856,3890890658,YEARLY,USD,BASE_SALARY,140000.0,120000.0,120000.0,5,0
7857,3894207915,MONTHLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
7858,3894890534,YEARLY,USD,BASE_SALARY,100000.0,75000.0,75000.0,5,0
7859,3890889494,YEARLY,USD,BASE_SALARY,100000.0,80000.0,80000.0,5,0
7860,3890891673,HOURLY,USD,BASE_SALARY,62400.0,52000.0,62400.0,5,0
7861,3894897083,YEARLY,USD,BASE_SALARY,93500.0,80000.0,80000.0,5,0
7862,3894873320,HOURLY,USD,BASE_SALARY,33280.0,29120.0,33280.0,5,0
7863,3894207883,YEARLY,USD,BASE_SALARY,245400.0,163600.0,163600.0,5,0
7864,3890892626,YEARLY,USD,BASE_SALARY,140000.0,120000.0,120000.0,5,0
7865,3890890436,YEARLY,USD,BASE_SALARY,110000.0,75000.0,75000.0,5,0
7866,3894205597,YEARLY,USD,BASE_SALARY,90000.0,54000.0,63918.309907429066,5,0
7867,3890892562,HOURLY,USD,BASE_SALARY,83200.0,72800.0,72800.0,5,0
7868,3890892681,YEARLY,USD,BASE_SALARY,200000.0,150000.0,150000.0,5,0
7869,3894888624,YEARLY,USD,BASE_SALARY,90000.0,80000.0,80000.0,5,0
7870,3894212260,HOURLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,197600.0,5,0
7871,3890894462,HOURLY,USD,BASE_SALARY,135200.0,124800.0,124800.0,5,0
7872,3890894477,HOURLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
7873,3894209727,YEARLY,USD,BASE_SALARY,196320.0,130880.0,130880.0,5,0
7874,3890894460,YEARLY,USD,BASE_SALARY,186000.0,124000.0,124000.0,5,0
7875,3890892710,YEARLY,USD,BASE_SALARY,60000.0,43680.0,60000.0,5,0
7876,3890896299,HOURLY,USD,BASE_SALARY,126880.0,104000.0,104000.0,5,0
7877,3890891718,HOURLY,USD,BASE_SALARY,104000.0,93600.0,93600.0,5,0
7878,3890890833,YEARLY,USD,BASE_SALARY,130000.0,110000.0,110000.0,5,0
7879,3894892608,YEARLY,USD,BASE_SALARY,130000.0,80000.0,80000.0,5,0
7880,3894865712,YEARLY,USD,BASE_SALARY,114700.0,57300.0,63918.309907429066,5,0
7881,3890895294,YEARLY,USD,BASE_SALARY,35000.0,33000.0,35000.0,5,0
7882,3890891699,MONTHLY,USD,BASE_SALARY,618.48,463.79999999999995,618.48,5,0
7883,3894878234,HOURLY,USD,BASE_SALARY,55640.0,36920.0,55640.0,5,0
7884,3894897182,HOURLY,USD,BASE_SALARY,45760.0,37440.0,45760.0,5,0
7885,3894213001,YEARLY,USD,BASE_SALARY,90000.0,65000.0,65000.0,5,0
7886,3894897018,YEARLY,USD,BASE_SALARY,55000.0,45000.0,55000.0,5,0
7887,3894211546,YEARLY,USD,BASE_SALARY,155880.0,103920.0,103920.0,5,0
7888,3720682554,YEARLY,USD,BASE_SALARY,100000.0,50000.0,63918.309907429066,5,0
7889,3890889883,HOURLY,USD,BASE_SALARY,78208.0,48900.8,63918.309907429066,5,0
7890,3890891743,YEARLY,USD,BASE_SALARY,250000.0,170000.0,170000.0,5,0
7891,3890891608,YEARLY,USD,BASE_SALARY,150000.0,140000.0,140000.0,5,0
7892,3894847877,HOURLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
7893,3890896182,HOURLY,USD,BASE_SALARY,47840.0,41600.0,47840.0,5,0
7894,3894206995,YEARLY,USD,BASE_SALARY,196320.0,130880.0,130880.0,5,0
7895,3894891999,YEARLY,USD,BASE_SALARY,100000.0,1.0,63918.309907429066,5,0
7896,3894888835,HOURLY,USD,BASE_SALARY,52000.0,35360.0,52000.0,5,0
7897,3890890750,HOURLY,USD,BASE_SALARY,93600.0,83200.0,83200.0,5,0
7898,3890893525,HOURLY,USD,BASE_SALARY,54080.0,37211.200000000004,54080.0,5,0
7899,3890890795,YEARLY,USD,BASE_SALARY,175800.0,117200.0,117200.0,5,0
7900,3894891750,YEARLY,USD,BASE_SALARY,70000.0,60000.0,63918.309907429066,5,0
7901,3894892341,HOURLY,USD,BASE_SALARY,108160.0,89440.0,89440.0,5,0
7902,3893699820,YEARLY,USD,BASE_SALARY,277413.0,277413.0,277413.0,5,0
7903,3894895439,YEARLY,USD,BASE_SALARY,65000.0,50000.0,63918.309907429066,5,0
7904,3890891723,HOURLY,USD,BASE_SALARY,141440.0,114400.0,114400.0,5,0
7905,3894893665,HOURLY,USD,BASE_SALARY,52000.0,45760.0,52000.0,5,0
7906,3894895371,HOURLY,USD,BASE_SALARY,93600.0,83200.0,83200.0,5,0
7907,3894213026,YEARLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
7908,3894210240,YEARLY,USD,BASE_SALARY,164400.0,98600.0,98600.0,5,0
7909,3894893458,HOURLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
7910,3890892704,YEARLY,USD,BASE_SALARY,80000.0,70000.0,70000.0,5,0
7911,3894896108,YEARLY,USD,BASE_SALARY,22.0,18.0,22.0,5,0
7912,3890898200,HOURLY,USD,BASE_SALARY,187200.0,166400.0,166400.0,5,0
7913,3894898279,HOURLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
7914,3890897274,HOURLY,USD,BASE_SALARY,114400.0,93600.0,93600.0,5,0
7915,3890897233,YEARLY,USD,BASE_SALARY,200000.0,150000.0,150000.0,5,0
7916,3894212564,YEARLY,USD,BASE_SALARY,115000.0,93000.0,93000.0,5,0
7917,3894898197,HOURLY,USD,BASE_SALARY,156000.0,135200.0,135200.0,5,0
7918,3894218102,YEARLY,USD,BASE_SALARY,85348.43,55063.5,63918.309907429066,5,0
7919,3890890606,YEARLY,USD,BASE_SALARY,140000.0,100000.0,100000.0,5,0
7920,3890897105,HOURLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
7921,3890893444,HOURLY,USD,BASE_SALARY,83200.0,52000.0,63918.309907429066,5,0
7922,3894893524,YEARLY,USD,BASE_SALARY,70000.0,65000.0,65000.0,5,0
7923,3890891710,HOURLY,USD,BASE_SALARY,104000.0,93600.0,93600.0,5,0
7924,3894896425,YEARLY,USD,BASE_SALARY,110000.0,85000.0,85000.0,5,0
7925,3891000175,YEARLY,USD,BASE_SALARY,90000.0,70000.0,70000.0,5,0
7926,3890897213,HOURLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
7927,3894899318,HOURLY,USD,BASE_SALARY,145600.0,145600.0,145600.0,5,0
7928,3893656706,YEARLY,USD,BASE_SALARY,82000.0,68000.0,68000.0,5,0
7929,3890892512,HOURLY,USD,BASE_SALARY,43160.0,35360.0,43160.0,5,0
7930,3890898284,HOURLY,USD,BASE_SALARY,176800.0,156000.0,156000.0,5,0
7931,3891002049,HOURLY,USD,BASE_SALARY,166400.0,145600.0,145600.0,5,0
7932,3894896326,HOURLY,USD,BASE_SALARY,81120.0,72800.0,72800.0,5,0
7933,3891000146,HOURLY,USD,BASE_SALARY,56160.0,41600.0,56160.0,5,0
7934,3891000284,HOURLY,USD,BASE_SALARY,145600.0,124800.0,124800.0,5,0
7935,3890892199,YEARLY,USD,BASE_SALARY,132500.0,80000.0,80000.0,5,0
7936,3894894550,HOURLY,USD,BASE_SALARY,166400.0,145600.0,145600.0,5,0
7937,3890895289,HOURLY,USD,BASE_SALARY,166400.0,79040.0,79040.0,5,0
7938,3891001108,HOURLY,USD,BASE_SALARY,58240.0,52000.0,58240.0,5,0
7939,3890899193,YEARLY,USD,BASE_SALARY,115000.0,100000.0,100000.0,5,0
7940,3894893939,HOURLY,USD,BASE_SALARY,116480.0,104000.0,104000.0,5,0
7941,3890897558,HOURLY,USD,BASE_SALARY,91520.0,79040.0,79040.0,5,0
7942,3894898129,YEARLY,USD,BASE_SALARY,90000.0,80000.0,80000.0,5,0
7943,3890888742,YEARLY,USD,BASE_SALARY,85000.0,75000.0,75000.0,5,0
7944,3894894436,YEARLY,USD,BASE_SALARY,105000.0,90000.0,90000.0,5,0
7945,3890883827,YEARLY,USD,BASE_SALARY,110000.0,95000.0,95000.0,5,0
7946,3894899528,YEARLY,USD,BASE_SALARY,137113.0,112798.0,112798.0,5,0
7947,3890899499,YEARLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
7948,3894893888,YEARLY,USD,BASE_SALARY,42000.0,36000.0,42000.0,5,0
7949,3894213406,HOURLY,USD,BASE_SALARY,166400.0,145600.0,145600.0,5,0
7950,3890899445,HOURLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
7951,3890898444,HOURLY,USD,BASE_SALARY,93600.0,37024.0,63918.309907429066,5,0
7952,3894894999,HOURLY,USD,BASE_SALARY,124800.0,114400.0,114400.0,5,0
7953,3894900222,YEARLY,USD,BASE_SALARY,100000.0,80000.0,80000.0,5,0
7954,3891000497,HOURLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
7955,3894214528,HOURLY,USD,BASE_SALARY,145600.0,124800.0,124800.0,5,0
7956,3894895860,YEARLY,USD,BASE_SALARY,25.0,20.0,25.0,5,0
7957,3891003150,YEARLY,USD,BASE_SALARY,130000.0,100000.0,100000.0,5,0
7958,3890899369,YEARLY,USD,BASE_SALARY,125000.0,95000.0,95000.0,5,0
7959,3894895957,YEARLY,USD,BASE_SALARY,120000.0,100000.0,100000.0,5,0
7960,3890894947,YEARLY,USD,BASE_SALARY,58000.0,48000.0,58000.0,5,0
7961,3894209954,HOURLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
7962,3894210913,HOURLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
7963,3894213226,HOURLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
7964,3890899387,YEARLY,USD,BASE_SALARY,35.0,25.0,35.0,5,0
7965,3891004305,YEARLY,USD,BASE_SALARY,90000.0,70000.0,70000.0,5,0
7966,3894859846,YEARLY,USD,BASE_SALARY,120000.0,110000.0,110000.0,5,0
7967,3894890844,YEARLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
7968,3890899730,YEARLY,USD,BASE_SALARY,100000.0,70000.0,70000.0,5,0
7969,3894899980,YEARLY,USD,BASE_SALARY,158932.0,118872.0,118872.0,5,0
7970,3894216382,YEARLY,USD,BASE_SALARY,130000.0,90000.0,90000.0,5,0
7971,3894896209,YEARLY,USD,BASE_SALARY,45000.0,38000.0,45000.0,5,0
7972,3894896852,HOURLY,USD,BASE_SALARY,37440.0,37440.0,37440.0,5,0
7973,3894899896,YEARLY,USD,BASE_SALARY,180000.0,155000.0,155000.0,5,0
7974,3894895979,HOURLY,USD,BASE_SALARY,249600.0,218400.0,218400.0,5,0
7975,3891005139,YEARLY,USD,BASE_SALARY,55000.0,45000.0,55000.0,5,0
7976,3891005133,HOURLY,USD,BASE_SALARY,312000.0,124800.0,124800.0,5,0
7977,3890899976,YEARLY,USD,BASE_SALARY,85000.0,65000.0,65000.0,5,0
7978,3891005028,YEARLY,USD,BASE_SALARY,105000.0,90000.0,90000.0,5,0
7979,3891002483,YEARLY,USD,BASE_SALARY,169000.0,110000.0,110000.0,5,0
7980,3894897075,YEARLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
7981,3894214600,HOURLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
7982,3894896192,YEARLY,USD,BASE_SALARY,120000.0,75000.0,75000.0,5,0
7983,3894900550,HOURLY,USD,BASE_SALARY,145600.0,135200.0,135200.0,5,0
7984,3891004179,YEARLY,USD,BASE_SALARY,63000.0,55000.0,63000.0,5,0
7985,3891005151,YEARLY,USD,BASE_SALARY,40000.0,35000.0,40000.0,5,0
7986,3891003773,HOURLY,USD,BASE_SALARY,58240.0,52000.0,58240.0,5,0
7987,3894905073,YEARLY,USD,BASE_SALARY,143000.0,106000.0,106000.0,5,0
7988,3894216555,HOURLY,USD,BASE_SALARY,249600.0,228800.0,228800.0,5,0
7989,3891005253,HOURLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
7990,3890891957,YEARLY,USD,BASE_SALARY,55453.0,31688.0,55453.0,5,0
7991,3894901706,YEARLY,USD,BASE_SALARY,159385.0,111130.0,111130.0,5,0
7992,3890898803,YEARLY,USD,BASE_SALARY,160000.0,135000.0,135000.0,5,0
7993,3894899446,YEARLY,USD,BASE_SALARY,100000.0,70000.0,70000.0,5,0
7994,3894899988,HOURLY,USD,BASE_SALARY,60320.0,52000.0,60320.0,5,0
7995,3894905078,HOURLY,USD,BASE_SALARY,187200.0,166400.0,166400.0,5,0
7996,3894901780,YEARLY,USD,BASE_SALARY,100000.0,90000.0,90000.0,5,0
7997,3894899388,YEARLY,USD,BASE_SALARY,75000.0,42000.0,63918.309907429066,5,0
7998,3894903523,YEARLY,USD,BASE_SALARY,143000.0,106000.0,106000.0,5,0
7999,3891006259,HOURLY,USD,BASE_SALARY,416000.0,156000.0,156000.0,5,0
8000,3894904265,YEARLY,USD,BASE_SALARY,150000.0,120000.0,120000.0,5,0
8001,3891008166,YEARLY,USD,BASE_SALARY,95000.0,90000.0,90000.0,5,0
8002,3894898174,HOURLY,USD,BASE_SALARY,197600.0,135200.0,135200.0,5,0
8003,3890891911,YEARLY,USD,BASE_SALARY,140000.0,115000.0,115000.0,5,0
8004,3890896730,YEARLY,USD,BASE_SALARY,135500.0,70000.0,70000.0,5,0
8005,3890896475,YEARLY,USD,BASE_SALARY,90000.0,80000.0,80000.0,5,0
8006,3894897298,YEARLY,USD,BASE_SALARY,88000.0,78000.0,78000.0,5,0
8007,3891004778,YEARLY,USD,BASE_SALARY,64300.0,55500.0,63918.309907429066,5,0
8008,3891004838,HOURLY,USD,BASE_SALARY,312000.0,124800.0,124800.0,5,0
8009,3894908177,HOURLY,USD,BASE_SALARY,72987.20000000001,53268.799999999996,63918.309907429066,5,0
8010,3894844108,YEARLY,USD,BASE_SALARY,95000.0,70000.0,70000.0,5,0
8011,3891010019,YEARLY,USD,BASE_SALARY,70000.0,60000.0,63918.309907429066,5,0
8012,3891005595,YEARLY,USD,BASE_SALARY,210970.0,165301.0,165301.0,5,0
8013,3891008324,HOURLY,USD,BASE_SALARY,149760.0,124800.0,124800.0,5,0
8014,3891005624,YEARLY,USD,BASE_SALARY,325000.0,200000.0,200000.0,5,0
8015,3894215766,YEARLY,USD,BASE_SALARY,105000.0,85000.0,85000.0,5,0
8016,3894905124,YEARLY,USD,BASE_SALARY,20.0,18.0,20.0,5,0
8017,3894888768,HOURLY,USD,BASE_SALARY,62400.0,52000.0,62400.0,5,0
8018,3891004811,YEARLY,USD,BASE_SALARY,75000.0,65000.0,65000.0,5,0
8019,3894910156,YEARLY,USD,BASE_SALARY,149198.0,111571.0,111571.0,5,0
8020,3890893865,YEARLY,USD,BASE_SALARY,47903.0,31200.0,47903.0,5,0
8021,3891008383,YEARLY,USD,BASE_SALARY,140000.0,110000.0,110000.0,5,0
8022,3894907474,HOURLY,USD,BASE_SALARY,49920.0,39520.0,49920.0,5,0
8023,3891009322,YEARLY,USD,BASE_SALARY,160000.0,140000.0,140000.0,5,0
8024,3894895670,HOURLY,USD,BASE_SALARY,87360.0,83200.0,83200.0,5,0
8025,3894216813,HOURLY,USD,BASE_SALARY,104000.0,83200.0,83200.0,5,0
8026,3894906534,YEARLY,USD,BASE_SALARY,270000.0,220000.0,220000.0,5,0
8027,3891008354,HOURLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
8028,3894903997,YEARLY,USD,BASE_SALARY,200000.0,75000.0,75000.0,5,0
8029,3894905551,HOURLY,USD,BASE_SALARY,41600.0,31200.0,41600.0,5,0
