company_id,employee_count,follower_count,time_recorded
632721,83,1021,2024-04-18 04:53:15
391992,858,7357,2024-04-18 04:53:15
18278699,311,18751,2024-04-18 04:53:15
7783,4841,33920,2024-04-18 04:53:15
2738312,57,32204,2024-04-18 04:53:15
33231183,26,27925,2024-04-18 04:53:15
4293163,26,49,2024-04-18 04:53:15
4670,29456,529731,2024-04-18 04:53:15
18406970,169,2060,2024-04-18 04:53:49
77222,128,2029,2024-04-18 04:53:49
307079,601,32171,2024-04-18 04:53:49
21313,818,24274,2024-04-18 04:53:49
3857972,2,22,2024-04-18 04:53:49
31410927,206,786,2024-04-18 04:53:49
104413,26684,529139,2024-04-18 04:53:49
58137442,1,12,2024-04-18 04:54:22
6598131,62,6869,2024-04-18 04:54:22
33271967,7,401,2024-04-18 04:54:22
80080418,12,778,2024-04-18 04:54:22
3270028,26,18766,2024-04-18 04:54:22
15968066,20,172,2024-04-18 04:54:22
449845,18,824,2024-04-18 04:54:22
163075,4124,40954,2024-04-18 04:54:55
65375,632,8450,2024-04-18 04:54:55
3514329,407,24682,2024-04-18 04:54:55
25765,4200,15928,2024-04-18 04:54:55
76561,148,1042,2024-04-18 04:54:55
4057,75938,1981895,2024-04-18 04:54:55
224782,32,275,2024-04-18 04:54:55
11033020,38,3900,2024-04-18 04:54:55
1045324,76,18660,2024-04-18 04:54:55
89877420,9060,33835,2024-04-18 04:54:55
3701,44074,868074,2024-04-18 04:54:55
492307,5313,144158,2024-04-18 04:54:55
99258,125,6673,2024-04-18 04:54:55
2456776,3613,84382,2024-04-18 04:54:55
7127,4572,69921,2024-04-18 04:55:28
62187035,9,67,2024-04-18 04:55:28
214286,144,49814,2024-04-18 04:55:28
721068,17,333,2024-04-18 04:55:28
79983206,674,17188,2024-04-18 04:55:28
9626,19903,37469,2024-04-18 04:55:28
164075,5206,48242,2024-04-18 04:55:28
26483081,41,1134,2024-04-18 04:55:28
16260472,152,1447,2024-04-18 04:55:28
1646,24077,2305842,2024-04-18 04:55:28
16995,2196,58709,2024-04-18 04:55:28
1230481,457,26585,2024-04-18 04:55:28
2412796,13,673,2024-04-18 04:56:01
91409934,4,4,2024-04-18 04:56:01
1072347,869,148621,2024-04-18 04:56:01
20720,1052,21730,2024-04-18 04:56:01
98804258,8,394,2024-04-18 04:56:01
7597285,4,72,2024-04-18 04:56:01
165246,3224,40668,2024-04-18 04:56:01
1340717,693,23587,2024-04-18 04:56:01
163348,5900,110395,2024-04-18 04:56:01
22944,662,31550,2024-04-18 04:56:01
17967951,22,1214,2024-04-18 04:56:34
28160195,10,16293,2024-04-18 04:56:34
10696913,78380,245412,2024-04-18 04:56:34
89923802,14,59,2024-04-18 04:56:34
418469,552,5398,2024-04-18 04:56:34
1844624,478,12939,2024-04-18 04:56:34
10451941,1300,18230,2024-04-18 04:57:07
11854633,202,15884,2024-04-18 04:57:07
2031597,753,43148,2024-04-18 04:57:07
36164287,139,6256,2024-04-18 04:57:07
35469130,34,708,2024-04-18 04:57:07
95763,1384,184964,2024-04-18 04:57:07
9242014,19,885,2024-04-18 04:57:07
107817,5997,71530,2024-04-18 04:57:07
14383281,27183,646451,2024-04-18 04:57:07
18249313,894,81177,2024-04-18 04:57:40
67131592,41,32066,2024-04-18 04:57:40
98504846,37,271,2024-04-18 04:57:40
1845876,508,11468,2024-04-18 04:57:40
1360279,79,637,2024-04-18 04:57:40
77657790,8,1911,2024-04-18 04:57:40
166576,2964,23022,2024-04-18 04:57:40
10107087,82,1294,2024-04-18 04:57:40
7632582,65,869,2024-04-18 04:57:40
81313523,9,45,2024-04-18 04:58:13
96217861,1,106,2024-04-18 04:58:13
86113138,16,2138,2024-04-18 04:58:13
3625996,476,4670,2024-04-18 04:58:46
35208,549,10956,2024-04-18 04:58:46
35703702,5,1170,2024-04-18 04:58:46
362246,486,15644,2024-04-18 04:59:19
395901,742,14874,2024-04-18 04:59:19
167907,3162,247783,2024-04-18 04:59:19
15264509,12,68,2024-04-18 04:59:19
1055583,102,6919,2024-04-18 04:59:19
26823,114,66039,2024-04-18 04:59:19
41089,1189,72951,2024-04-18 04:59:19
2234995,16,397,2024-04-18 04:59:19
5385380,56,9253,2024-04-18 04:59:19
1511193,2829,17048,2024-04-18 04:59:19
21984,3487,42784,2024-04-18 04:59:19
7587252,314,12264,2024-04-18 04:59:19
757831,64,2549,2024-04-18 04:59:56
2377435,2,1550,2024-04-18 04:59:56
77122915,24,75,2024-04-18 04:59:56
74895580,25,984,2024-04-18 04:59:56
166632,14345,432773,2024-04-18 04:59:56
2896,19372,182874,2024-04-18 04:59:56
96623891,1,201,2024-04-18 04:59:56
16216073,6,317,2024-04-18 04:59:56
2768963,752,35799,2024-04-18 05:00:29
74906914,72,69191,2024-04-18 05:00:29
5005961,242,4497,2024-04-18 05:00:29
29160,4056,147550,2024-04-18 05:00:29
1660010,3310,22524,2024-04-18 05:00:29
45796,580,21870,2024-04-18 05:00:29
22612,1113,13138,2024-04-18 05:00:29
18806617,237,1203,2024-04-18 05:01:02
9291107,15406,247507,2024-04-18 05:01:02
580089,1038,17115,2024-04-18 05:01:02
18599183,77,1909,2024-04-18 05:01:02
81479342,46,534,2024-04-18 05:01:02
3059072,657,17458,2024-04-18 05:01:02
97198164,3,45,2024-04-18 05:01:02
162787,14984,298054,2024-04-18 05:01:02
24302,605,6546,2024-04-18 05:01:02
2457172,581,16952,2024-04-18 05:01:02
56655623,4,16,2024-04-18 05:01:35
18097379,928,28648,2024-04-18 05:01:35
19106080,5,46,2024-04-18 05:01:35
156806,147,6183,2024-04-18 05:01:35
165648,975,57174,2024-04-18 05:01:35
13151,7515,383558,2024-04-18 05:01:35
98851977,20,788,2024-04-18 05:01:35
2939816,240,6607,2024-04-18 05:02:08
13753142,136,4911,2024-04-18 05:02:08
29905,1574,67956,2024-04-18 05:02:08
25019,477,9355,2024-04-18 05:02:08
2767555,1791,18955,2024-04-18 05:02:08
18841108,172,656,2024-04-18 05:02:08
20792,2179,132984,2024-04-18 05:02:08
6636995,149,11739,2024-04-18 05:02:08
68302528,139,36263,2024-04-18 05:02:41
15413,5081,84558,2024-04-18 05:02:41
14430,22585,108352,2024-04-18 05:02:41
93843,501,5858,2024-04-18 05:02:41
12893069,248,38140,2024-04-18 05:02:41
28648492,1572,12241,2024-04-18 05:02:41
19131883,31,1337,2024-04-18 05:02:41
114566,54,6121,2024-04-18 05:02:41
79462541,283,2890,2024-04-18 05:02:41
5377,5379,131973,2024-04-18 05:02:41
28626279,24,470,2024-04-18 05:02:41
4122,2958,65233,2024-04-18 05:02:41
26479,1667,183584,2024-04-18 05:02:41
69583181,33,3295,2024-04-18 05:03:14
89505205,35,508,2024-04-18 05:03:14
922983,891,5488,2024-04-18 05:03:14
25403,2283,88127,2024-04-18 05:03:14
79011799,34,34271,2024-04-18 05:03:14
280699,424,5452,2024-04-18 05:03:14
1325886,72,2051,2024-04-18 05:03:14
164024,1290,131047,2024-04-18 05:03:14
61583,880,16127,2024-04-18 05:03:14
5318,2778,78116,2024-04-18 05:03:14
18957510,2,322,2024-04-18 05:03:47
11064723,14,85,2024-04-18 05:03:47
89803052,79,461,2024-04-18 05:03:47
331887,169,2762,2024-04-18 05:03:47
6416328,124,4278,2024-04-18 05:03:47
3657999,16,534,2024-04-18 05:03:47
22614,7840,267893,2024-04-18 05:03:47
18583501,19525,712412,2024-04-18 05:03:47
6452409,75,30020,2024-04-18 05:04:21
4592324,119,1012,2024-04-18 05:04:21
93640548,6,45,2024-04-18 05:04:21
92950,3672,262726,2024-04-18 05:04:21
6651250,13,2491,2024-04-18 05:04:21
79305002,30,724,2024-04-18 05:04:21
9251256,2487,131824,2024-04-18 05:04:21
37768,2144,260682,2024-04-18 05:04:21
364631,643,21217,2024-04-18 05:04:21
98998221,1,45,2024-04-18 05:04:21
28779,3949,25351,2024-04-18 05:04:53
79833517,1579,23625,2024-04-18 05:04:53
3042905,663,6628,2024-04-18 05:04:53
4811525,318,3199,2024-04-18 05:04:53
16170674,1072,5139,2024-04-18 05:04:53
11681,4609,137093,2024-04-18 05:04:53
33441141,37,348,2024-04-18 05:04:53
4920,7292,248150,2024-04-18 05:04:53
71919,1474,16410,2024-04-18 05:04:53
89903869,20,220,2024-04-18 05:05:27
45145,1835,46535,2024-04-18 05:05:27
743757,151,5449,2024-04-18 05:05:27
21366,307,2855,2024-04-18 05:05:27
7455,17611,67518,2024-04-18 05:05:27
10536403,12,17955,2024-04-18 05:05:27
10795459,2603,293856,2024-04-18 05:06:00
2849719,523,13012,2024-04-18 05:06:00
701377,589,12663,2024-04-18 05:06:00
2441823,83,14146,2024-04-18 05:06:00
13011,1647,28445,2024-04-18 05:06:00
2886570,7,105,2024-04-18 05:06:00
4802576,495,54668,2024-04-18 05:06:00
31065,3829,173461,2024-04-18 05:06:00
115136,2250,45004,2024-04-18 05:06:00
56024,430,13107,2024-04-18 05:06:00
2746866,1355,56177,2024-04-18 05:06:33
5553132,28,376,2024-04-18 05:06:33
2819,3331,266841,2024-04-18 05:06:33
848248,5896,32806,2024-04-18 05:06:33
55881723,77,7134,2024-04-18 05:06:33
90663,97,8433,2024-04-18 05:06:33
4275,27789,1003345,2024-04-18 05:06:33
157340,13790,240371,2024-04-18 05:06:33
9133914,96,6171,2024-04-18 05:07:06
2671492,53,5595,2024-04-18 05:07:06
7099540,302,3117,2024-04-18 05:07:06
165294,3609,20053,2024-04-18 05:07:06
1814987,1206,14217,2024-04-18 05:07:06
18085589,95,1567,2024-04-18 05:07:06
6791218,81,28581,2024-04-18 05:07:06
2931,5069,61199,2024-04-18 05:07:06
5775,5375,168608,2024-04-18 05:07:06
162322,1174,62080,2024-04-18 05:07:06
490432,2053,471149,2024-04-18 05:07:06
414015,365,5602,2024-04-18 05:07:06
18280200,3031,77202,2024-04-18 05:07:39
829374,2493,61230,2024-04-18 05:07:39
164936,7701,408763,2024-04-18 05:07:40
103928,737,13200,2024-04-18 05:07:40
163228,5773,27508,2024-04-18 05:07:40
19207362,332,30647,2024-04-18 05:07:40
485573,235,8816,2024-04-18 05:07:40
5628,9514,274177,2024-04-18 05:07:40
96118667,3,720,2024-04-18 05:08:13
4411,20468,479762,2024-04-18 05:08:13
81558292,26,1066,2024-04-18 05:08:13
42737,274,21778,2024-04-18 05:08:13
828046,297,8531,2024-04-18 05:08:13
253964,45,454,2024-04-18 05:08:13
13508,2300,21793,2024-04-18 05:08:13
68428,776,10713,2024-04-18 05:08:13
67539665,14358,167213,2024-04-18 05:08:13
59554323,2,6,2024-04-18 05:08:13
917641,55,815,2024-04-18 05:08:13
2394593,4491,30524,2024-04-18 05:08:13
1066369,753,35258,2024-04-18 05:08:46
539067,405,2556,2024-04-18 05:08:46
3271606,3904,486333,2024-04-18 05:08:46
166912,54872,178345,2024-04-18 05:08:46
69506361,20,518,2024-04-18 05:08:46
8306,14768,182352,2024-04-18 05:08:46
2565117,7227,64540,2024-04-18 05:08:46
2339560,2912,200521,2024-04-18 05:08:46
80251012,1244,28136,2024-04-18 05:09:19
69044356,7,121,2024-04-18 05:09:19
9433443,235,7346,2024-04-18 05:09:19
2690,5178,61756,2024-04-18 05:09:19
10148930,13,163,2024-04-18 05:09:19
3807788,2380,15908,2024-04-18 05:09:19
157327,28763,152118,2024-04-18 05:09:19
1145681,228,3535,2024-04-18 05:09:19
30148,901,13440,2024-04-18 05:09:19
163849,14346,378645,2024-04-18 05:09:52
33298797,486,4070,2024-04-18 05:09:52
840919,819,9470,2024-04-18 05:09:52
10225354,28,793,2024-04-18 05:09:52
86412842,1,736,2024-04-18 05:09:52
135522,500,8776,2024-04-18 05:09:52
9804,3048,27069,2024-04-18 05:09:52
2497653,8113,611272,2024-04-18 05:10:26
2308431,877,14677,2024-04-18 05:10:26
2440656,298,30244,2024-04-18 05:10:26
65380,321,5715,2024-04-18 05:10:26
2848937,39107,1014508,2024-04-18 05:10:26
39469,295,5297,2024-04-18 05:10:26
134081,5319,21479,2024-04-18 05:10:26
1876865,22,3053,2024-04-18 05:10:26
2092,1871,67948,2024-04-18 05:10:26
1404302,6,60,2024-04-18 05:10:26
352558,5872,73512,2024-04-18 05:10:26
99959,249,1556,2024-04-18 05:10:26
3157926,46,16522,2024-04-18 05:10:26
97041180,5,71,2024-04-18 05:10:26
6381676,1091,38963,2024-04-18 05:10:59
13015,1947,27136,2024-04-18 05:10:59
15504,7200,112847,2024-04-18 05:10:59
14555,898,46198,2024-04-18 05:10:59
8895347,30,261,2024-04-18 05:10:59
2653644,459,5810,2024-04-18 05:10:59
373568,396,247531,2024-04-18 05:10:59
15412881,74,837,2024-04-18 05:10:59
853642,126,9502,2024-04-18 05:10:59
17002,1262,28064,2024-04-18 05:10:59
80241339,45,3047,2024-04-18 05:10:59
1555109,756,39411,2024-04-18 05:10:59
35703630,467,29950,2024-04-18 05:11:32
5140,18071,1151403,2024-04-18 05:11:32
35636382,174,943,2024-04-18 05:11:32
394497,2150,38280,2024-04-18 05:11:32
1068029,160,1295,2024-04-18 05:11:32
3307418,47,9549,2024-04-18 05:11:32
25016456,108,1378,2024-04-18 05:11:32
284713,1523,40389,2024-04-18 05:11:32
37452329,9,4484,2024-04-18 05:11:32
4795366,51,9626,2024-04-18 05:11:32
77163989,40,744,2024-04-18 05:11:32
18348487,22898,2727757,2024-04-18 05:11:32
3211412,633,3968,2024-04-18 05:11:32
102788281,1,13,2024-04-18 05:11:32
3610698,388,10537,2024-04-18 05:12:05
51230,2116,34742,2024-04-18 05:12:05
32359,834,9168,2024-04-18 05:12:05
410756,2145,42461,2024-04-18 05:12:05
9926376,126,1146,2024-04-18 05:12:05
1382996,3756,48047,2024-04-18 05:12:05
11948,2308,59996,2024-04-18 05:12:05
102797436,0,74,2024-04-18 05:12:38
2943678,3115,55954,2024-04-18 05:12:38
154245,216,12548,2024-04-18 05:12:38
70980644,11,29,2024-04-18 05:12:38
309694,35241,2668458,2024-04-18 05:12:38
69094013,7,376,2024-04-18 05:12:38
739652,1015,20992,2024-04-18 05:12:38
15212511,1475,14204,2024-04-18 05:12:38
82681759,515,12716,2024-04-18 05:12:38
72415084,1,8,2024-04-18 05:13:12
76537168,1,31,2024-04-18 05:13:12
18747914,107,3303,2024-04-18 05:13:12
2693747,36,229,2024-04-18 05:13:12
101742705,0,20,2024-04-18 05:13:12
4022256,23,119,2024-04-18 05:13:12
7013823,70,2109,2024-04-18 05:13:12
740521,253,2833,2024-04-18 05:13:12
2188830,1853,13610,2024-04-18 05:13:12
157240,300566,6609457,2024-04-18 05:13:12
19821,123,8732,2024-04-18 05:13:12
164543,7066,52951,2024-04-18 05:13:45
81341,78,795,2024-04-18 05:13:45
19024086,104,5886,2024-04-18 05:13:45
613385,256,6406,2024-04-18 05:13:45
101978665,0,8,2024-04-18 05:13:45
10308,153,43102,2024-04-18 05:14:18
1013110,924,7462,2024-04-18 05:14:18
1165219,1092,85963,2024-04-18 05:14:18
1996422,184,2994,2024-04-18 05:14:18
266635,52,257,2024-04-18 05:14:18
75434952,43,376,2024-04-18 05:14:18
18590813,1073,5290,2024-04-18 05:14:18
32087,5394,53380,2024-04-18 05:14:18
166039,2557,125098,2024-04-18 05:14:18
256744,6442,133184,2024-04-18 05:14:18
552278,616,57261,2024-04-18 05:14:18
80911809,78,2201,2024-04-18 05:14:18
15544,5969,228749,2024-04-18 05:14:18
9552085,2002,40630,2024-04-18 05:14:18
2855312,1994,12439,2024-04-18 05:14:18
360220,1635,128317,2024-04-18 05:14:18
6487082,131,1229,2024-04-18 05:14:18
54133,1522,12488,2024-04-18 05:14:51
1045296,467,5030,2024-04-18 05:14:51
30898036,3264,551807,2024-04-18 05:14:51
3144158,23,1100,2024-04-18 05:14:51
66812,102,8500,2024-04-18 05:14:51
6415123,84,1004,2024-04-18 05:14:51
94888180,1,3,2024-04-18 05:14:51
56824,1031,30856,2024-04-18 05:15:25
7217382,133,11425,2024-04-18 05:15:25
79710,332,3535,2024-04-18 05:15:25
22752,1257,35088,2024-04-18 05:15:25
69243492,311,6152,2024-04-18 05:15:25
97465333,3,121,2024-04-18 05:15:25
70261721,65,11603,2024-04-18 05:15:25
475262,79,6820,2024-04-18 05:15:25
52324,541,8288,2024-04-18 05:15:25
1218665,4419,188614,2024-04-18 05:15:25
166767,9712,462424,2024-04-18 05:15:25
16016026,17,1373,2024-04-18 05:15:25
137338,10062,198511,2024-04-18 05:15:58
38616,1461,34666,2024-04-18 05:15:58
2988,24967,1976406,2024-04-18 05:15:58
584773,1718,55218,2024-04-18 05:15:58
122771,6827,93809,2024-04-18 05:15:58
13990,8305,361473,2024-04-18 05:15:58
1832311,278,15243,2024-04-18 05:15:58
858214,29217,169328,2024-04-18 05:15:58
3832633,684,312539,2024-04-18 05:15:58
165707,23153,782201,2024-04-18 05:15:58
6142,2257,28962,2024-04-18 05:15:58
2925873,50,283,2024-04-18 05:16:31
2276,20355,735995,2024-04-18 05:16:31
133103,308,2968,2024-04-18 05:16:31
152928,767,9163,2024-04-18 05:16:31
2584489,474,2121,2024-04-18 05:16:31
18384921,64,755,2024-04-18 05:16:31
19043897,3,1953,2024-04-18 05:16:31
34226479,4,28,2024-04-18 05:16:31
37193907,2,5283,2024-04-18 05:17:04
18462106,170,2257,2024-04-18 05:17:04
367886,64,1502,2024-04-18 05:17:04
2686249,260,32076,2024-04-18 05:17:04
42933,4172,163470,2024-04-18 05:17:04
1768090,1182,26274,2024-04-18 05:17:04
21727,756,27643,2024-04-18 05:17:04
224006,5012,1448899,2024-04-18 05:17:04
2509192,73,928,2024-04-18 05:17:04
99219058,1,372,2024-04-18 05:17:04
58677611,200,1697,2024-04-18 05:17:37
2263960,16,815,2024-04-18 05:17:37
162536,5243,26299,2024-04-18 05:17:37
69279428,9,7772,2024-04-18 05:17:37
294095,541,21020,2024-04-18 05:17:37
54206469,405,1175,2024-04-18 05:17:37
647285,489,7602,2024-04-18 05:17:37
6793658,15,22385,2024-04-18 05:17:37
71339867,80,2161,2024-04-18 05:18:11
1956,13051,426987,2024-04-18 05:18:11
1738971,191,79533,2024-04-18 05:18:11
5240,14645,502705,2024-04-18 05:18:11
7934671,64,113199,2024-04-18 05:18:11
2972588,3276,13384,2024-04-18 05:18:11
8394661,8,36,2024-04-18 05:18:11
16205368,340,6630,2024-04-18 05:18:11
9759865,835,20280,2024-04-18 05:18:11
48654,285,17398,2024-04-18 05:18:11
1183856,168,37377,2024-04-18 05:18:43
18563,1490,29500,2024-04-18 05:18:43
2385278,304,81679,2024-04-18 05:18:43
96055958,2,486,2024-04-18 05:18:43
2477,28071,892272,2024-04-18 05:18:43
69237009,1056,13108,2024-04-18 05:18:43
24748,1124,19880,2024-04-18 05:18:43
27499,1193,24938,2024-04-18 05:18:43
115679,251,4320,2024-04-18 05:18:43
1042230,581,3986,2024-04-18 05:18:43
113960,877,87378,2024-04-18 05:18:53
2915,4228,13156,2024-04-18 05:18:53
79383535,23178,2015810,2024-04-18 14:01:11
1681,29236,3036052,2024-04-18 14:01:11
1191375,81,3249,2024-04-18 14:01:11
71001459,114,18814,2024-04-18 14:01:11
753083,4,1316,2024-04-18 14:01:11
79383729,6,366,2024-04-18 14:01:11
11056,14138,2427526,2024-04-18 14:01:11
67331111,21,3047,2024-04-18 14:01:11
7507,5267,924065,2024-04-18 14:01:11
86694680,2547,600025,2024-04-18 14:01:11
95073063,166,1117126,2024-04-18 14:01:11
26205,2188,27043,2024-04-18 14:02:17
1353,595935,14822564,2024-04-18 14:02:17
6638223,40,14707,2024-04-18 14:02:17
10167790,3,12355,2024-04-18 14:02:17
36110,571,6217,2024-04-18 14:02:17
762365,8983,44202,2024-04-18 14:02:17
1396879,438,5307,2024-04-18 14:02:17
5235,13651,2476415,2024-04-18 14:02:17
8538,1814,84969,2024-04-18 14:02:17
2134810,467,30079,2024-04-18 14:02:17
27527,369,47041,2024-04-18 14:02:17
72332830,125,53083,2024-04-18 14:03:21
23435,2714,42794,2024-04-18 14:03:21
4682,1788,145397,2024-04-18 14:03:21
19944,1815,44539,2024-04-18 14:03:21
163641,226,11721,2024-04-18 14:03:21
101789992,41,14049,2024-04-18 14:03:21
116552,541,7754,2024-04-18 14:03:21
64524,58,1125,2024-04-18 14:03:21
85840868,33,5228,2024-04-18 14:03:21
455711,25,27903,2024-04-18 14:03:21
27207386,26,70403,2024-04-18 14:03:21
10516193,69,4905,2024-04-18 14:03:21
225796,247,37305,2024-04-18 14:03:21
34739011,38,7013,2024-04-18 14:03:21
18583501,19533,713329,2024-04-18 14:04:27
5887,1421,986782,2024-04-18 14:04:27
201351,11685,898512,2024-04-18 14:04:27
515240,419,18841,2024-04-18 14:04:27
82407,607,21321,2024-04-18 14:04:27
35661937,24,272,2024-04-18 14:04:27
89896045,5430,11207,2024-04-18 14:04:27
11454994,34,605,2024-04-18 14:04:27
3277848,394,9394,2024-04-18 14:04:27
73829234,7,101,2024-04-18 14:05:31
18476,2130,976102,2024-04-18 14:05:31
8742066,14,12397,2024-04-18 14:05:31
121387,801,20843,2024-04-18 14:05:31
897906,289,2052,2024-04-18 14:05:31
1199482,293,152920,2024-04-18 14:05:31
31139044,241,31159,2024-04-18 14:05:31
611131,4788,47365,2024-04-18 14:05:31
77056563,3,2209,2024-04-18 14:05:31
8700,1065,14995,2024-04-18 14:06:36
1160830,13,982,2024-04-18 14:06:36
66230460,11,95,2024-04-18 14:06:36
41715,878,4066,2024-04-18 14:06:36
141953,1232,13332,2024-04-18 14:06:36
12192,5975,92427,2024-04-18 14:06:36
18717,3251,94921,2024-04-18 14:06:36
237976,389,299741,2024-04-18 14:06:36
35701878,4,1025,2024-04-18 14:06:36
37050314,49,918,2024-04-18 14:06:36
8105,4913,82143,2024-04-18 14:06:36
2908247,287,12976,2024-04-18 14:07:41
5013510,252,24119,2024-04-18 14:07:41
19520,2716,210842,2024-04-18 14:07:41
10599040,187,17130,2024-04-18 14:07:41
77906,86,94548,2024-04-18 14:07:41
64545543,12,166,2024-04-18 14:07:41
2871865,81,5331,2024-04-18 14:07:41
856887,272,18468,2024-04-18 14:07:41
23182,4451,24509,2024-04-18 14:07:41
11760932,113,1229,2024-04-18 14:07:41
19152901,17,6645,2024-04-18 14:07:41
14378285,75,4941,2024-04-18 14:07:41
4787,13124,1519786,2024-04-18 14:08:46
1045637,102,85691,2024-04-18 14:08:46
1101759,91,9450,2024-04-18 14:08:46
13655403,203,25963,2024-04-18 14:08:46
81247311,12,39,2024-04-18 14:08:46
2936694,11182,425757,2024-04-18 14:08:46
165229,518,46280,2024-04-18 14:08:46
115812,31,1182,2024-04-18 14:08:46
2310709,111,14259,2024-04-18 14:09:52
1524912,180,8894,2024-04-18 14:09:52
56915,1272,197874,2024-04-18 14:09:52
76360107,42,4998,2024-04-18 14:09:52
89919202,12,999,2024-04-18 14:09:52
14594965,2,235,2024-04-18 14:09:52
5393304,1713,7795,2024-04-18 14:09:52
63589,104,5549,2024-04-18 14:10:57
268355,220,9931,2024-04-18 14:10:57
90626162,8,13,2024-04-18 14:10:57
83546,289,14978,2024-04-18 14:10:57
16255691,0,2283,2024-04-18 14:10:57
4127235,26,6076,2024-04-18 14:10:57
3627955,148,12916,2024-04-18 14:10:57
14831887,15,3070,2024-04-18 14:10:57
7131712,24,588,2024-04-18 14:10:57
16162066,21,10242,2024-04-18 14:10:57
6596884,106,1297,2024-04-18 14:10:57
322769,304,16817,2024-04-18 14:10:57
1977915,241,6463,2024-04-18 14:10:57
36128638,12,772,2024-04-18 14:12:02
403661,26,19762,2024-04-18 14:12:02
16388,3571,588893,2024-04-18 14:12:02
40787,696,14837,2024-04-18 14:12:02
14803700,3,14294,2024-04-18 14:12:02
87089640,11324,237582,2024-04-18 14:12:02
68705462,480,17771,2024-04-18 14:12:02
166430,290,71073,2024-04-18 14:12:02
8234,7060,47054,2024-04-18 14:12:02
100088626,3,673,2024-04-18 14:12:02
2499431,204,40139,2024-04-18 14:12:02
1283,322412,8644434,2024-04-18 14:12:02
16233976,3450,71966,2024-04-18 14:12:02
16106433,80,2346,2024-04-18 14:12:02
96623907,12,224,2024-04-18 14:12:02
120068,195,9205,2024-04-18 14:13:07
73983791,14,11163,2024-04-18 14:13:07
162875,156,2053,2024-04-18 14:13:07
60561,195,45599,2024-04-18 14:13:07
163077,8507,57106,2024-04-18 14:13:07
18896302,41,5258,2024-04-18 14:13:07
49161,638,34856,2024-04-18 14:13:07
3180238,8357,24409,2024-04-18 14:14:12
3804706,43,900,2024-04-18 14:14:12
2936412,112,661,2024-04-18 14:14:12
2889,19502,631630,2024-04-18 14:14:12
33216895,5773,85584,2024-04-18 14:14:12
95761,349,11917,2024-04-18 14:14:12
2684081,313,447821,2024-04-18 14:14:12
3318359,12,23511,2024-04-18 14:14:12
10653666,39,7975,2024-04-18 14:14:12
10208762,5,379,2024-04-18 14:14:12
11204351,134,14069,2024-04-18 14:14:12
126632,555,10566,2024-04-18 14:14:12
9852679,829,34708,2024-04-18 14:14:12
3631,12501,116509,2024-04-18 14:15:17
3051099,335,14496,2024-04-18 14:15:17
1599309,1305,116584,2024-04-18 14:15:17
82825136,7,656,2024-04-18 14:15:17
38913,846,11798,2024-04-18 14:15:17
36676,209,105700,2024-04-18 14:15:17
115495,70,29291,2024-04-18 14:15:17
1095246,57,30476,2024-04-18 14:15:17
2677750,84,16007,2024-04-18 14:16:21
2729100,6,667,2024-04-18 14:16:21
80911138,8510,49080,2024-04-18 14:16:21
608693,28,13441,2024-04-18 14:16:21
3245277,354,13009,2024-04-18 14:16:21
3331109,187,5610,2024-04-18 14:16:21
80476146,9,263,2024-04-18 14:16:21
22285419,8,503,2024-04-18 14:16:21
3476,10175,3580328,2024-04-18 14:16:21
3067,167474,5764527,2024-04-18 14:16:21
101050228,1,21,2024-04-18 14:17:26
11112095,1273,18962,2024-04-18 14:17:26
69192874,7,74,2024-04-18 14:17:26
28813,1315,38736,2024-04-18 14:17:26
71303127,95,290063,2024-04-18 14:17:26
101320,149,48633,2024-04-18 14:17:26
45338,247,9374,2024-04-18 14:17:26
9229026,75,111200,2024-04-18 14:17:26
71851558,488,32442,2024-04-18 14:17:26
14489622,9,2794,2024-04-18 14:17:26
5263995,28,56227,2024-04-18 14:18:31
1304385,52525,1332148,2024-04-18 14:18:31
157240,299154,6611020,2024-04-18 14:18:31
58852,180,41913,2024-04-18 14:18:31
1195818,52,796,2024-04-18 14:18:31
20305438,42,19906,2024-04-18 14:18:31
1753184,10,4962,2024-04-18 14:18:31
88286352,44,1644,2024-04-18 14:18:31
20911,2231,20157,2024-04-18 14:18:31
90422671,11,68,2024-04-18 14:19:36
5040750,54,2580,2024-04-18 14:19:36
2227,56028,1876485,2024-04-18 14:19:36
100916474,0,0,2024-04-18 14:19:36
77815,849,4891,2024-04-18 14:19:36
210064,149021,3847433,2024-04-18 14:19:36
399457,4,179,2024-04-18 14:19:36
10854663,32,25982,2024-04-18 14:20:41
718570,485,8242,2024-04-18 14:20:41
21889,2505,65760,2024-04-18 14:20:41
210662,282,1494,2024-04-18 14:20:41
71957,899,61311,2024-04-18 14:20:41
2784840,234,6532,2024-04-18 14:20:41
16183163,21,39378,2024-04-18 14:20:41
13248636,115,88296,2024-04-18 14:20:41
80318022,5,973,2024-04-18 14:20:41
37197612,37,32694,2024-04-18 14:20:41
11266342,1677,12752,2024-04-18 14:21:46
18501832,2,398,2024-04-18 14:21:46
7578907,61,9736,2024-04-18 14:21:46
89782279,188,3699,2024-04-18 14:21:46
92641441,0,9,2024-04-18 14:21:46
307706,31,2359,2024-04-18 14:21:46
2233024,126,4421,2024-04-18 14:21:46
84489499,52,30,2024-04-18 14:21:46
2497653,8128,611581,2024-04-18 14:22:51
84276,69,8925,2024-04-18 14:22:51
3853649,155,841,2024-04-18 14:22:51
